video_name,clip_num,class
v_No2adeap68I,404,137
v_MDdCBN1o2sE,159,144
v_5O1ttcUIUKk,356,69
v_o6lTgyb_AkM,643,73
v_SZXscHYG26Y,300,84
v_vHejQlbAL78,567,180
v_sQZaEt-ssCs,325,100
v_hYgheCsbtco,178,82
v__Wq1OGf0MHM,445,167
v_b87ec6jTm_M,470,128
v_ggGw9EGSMs8,70,153
v_aA6Bchzww4Y,583,169
v_5Y4YkCkgShc,724,149
v_b5GJUtjiWkQ,104,86
v_BiIIco4EC2U,336,163
v_BJM1rUjXvkQ,835,149
v_sV6NoTdFaPE,311,14
v_D-XCWhvStd4,487,197
v_5yfDyVVkPuU,294,8
v_HhbTyPnFVIg,312,21
v_fZ_CmvF-_No,846,34
v_r-XQMXUJBqk,273,86
v_MZiBlBhpq-Y,611,92
v_2Peh_gdQCjg,440,99
v_uwQDvcWzBy0,584,53
v_DQXJ8OU7Ox4,1275,10
v_hPQEkPZmNsU,577,68
v_vfJnUQ9Tax0,95,50
v_FaDD5MyZj88,423,42
v_XazKuBawFCM,501,13
v_3JNNjd9fv7U,583,45
v_jpSbO4LrEnc,38,173
v_Q6XjxUlbP2M,92,170
v_sz0GhFkkXYI,367,188
v_0m63LNVHP1U,510,188
v_2w3FSD235TY,769,51
v_JWb0-VdfZI4,210,86
v_oG4zf8dAQKw,139,134
v_LslQvR_4bkk,636,161
v_SMUWOVJ3bzE,216,65
v_KSP62q7tM68,300,186
v_HhlWUEbHBUk,336,88
v_o5j6N8O6HS4,88,194
v_vKShqwBJrME,257,163
v_Vcxv3nyZpSs,138,123
v_3eQqgH3PJBo,587,162
v_ydJsJgdaEq4,407,36
v_AhsujXLZYWA,230,120
v_0VHUSC4YFT4,322,41
v_n04N7AuqZsY,865,14
v_suWTtKXXkJU,332,146
v_79jhPh0PzWQ,53,121
v_Tk3zk2pJ9KA,981,167
v_tzbJ_CETeG8,602,114
v_nShRXseBM4Y,266,29
v_8Mdnvm8olC0,295,7
v_Sw4QZTF7sOI,290,16
v_PIr3WhkKB1o,513,199
v_otGlbzsPIi0,248,151
v_CKWWRS9CpTY,317,176
v_55ziFpzx5oc,213,92
v_tww0AR8NanU,760,18
v_JjUQ6dWZIL0,708,116
v_z9MMLl1isUk,121,139
v_iMXdwkAGfM4,815,60
v_wott7JRSkOk,15,189
v_kgmcYBRYkAk,49,86
v_-aWU5Yj_OPw,55,65
v_s9Wop4PMZaw,159,114
v_eOmL8f-yB40,644,65
v_om1vXrpctVE,458,185
v_bxxSc2m08Sk,167,116
v_R4aCl2dLS1w,611,2
v_Xbk1XePzTIA,223,40
v_CX5QUmM97DI,819,21
v_ufK2mbJI0to,636,133
v_DMw9Cb_Xy2A,362,91
v_dRiIYsAmNAc,241,105
v_mxIsgAmJHsM,328,104
v_2-hF-v79XyQ,444,133
v_zxOcSuLSrU4,33,123
v_4vdclFJFrdk,364,96
v_PMy2EyktRmo,316,25
v_jaRSbVCkxlU,887,149
v_FFZOmzFc_us,21,71
v_RJus6sogyiM,158,153
v_lZKrd84QElk,204,32
v_JSDZWq777Mc,640,123
v_YD7pb5-CZdI,437,48
v_blMN_9ZtxsY,689,26
v_BuaWU70q7cE,552,53
v_eRh6V0bcBpU,197,93
v_vPhAXENSjiw,646,34
v_UtErFzrzcqk,70,139
v_sV4vBuWGJng,217,68
v_sBx1HvNjs6s,461,68
v_mXM5FOi_OoM,54,123
v_oq8DE3Cbar0,177,98
v_at2XbuHG5WQ,273,153
v_29Vrl0rJbSo,801,107
v_dffUIntKlGI,316,86
v_jEN2smSwZ-o,666,72
v_ofrX4WyAM-0,290,56
v_3UOWHwwxczI,239,58
v_F5IWShcFIN4,595,75
v_OkCu0QymO10,65,174
v_McwVhHxdr5g,89,173
v_W07hi9Y37Jg,626,98
v_Lmne5ZF0McI,113,164
v_RgWvaKWa7YU,613,128
v_MKmrqcoCZ-M,209,127
v_u9JhQ0xSSJI,112,128
v_kbWQIXFOK54,416,154
v_ibHRKaD5MbM,50,139
v_tYyTrDyzB6o,96,171
v_Gpjx38IDVT0,82,76
v_pg-DMwEM3K4,179,115
v_g2uL6H3fP1c,609,116
v_tVIY6uyH3aA,11,153
v_XRb38sJzuY4,117,141
v_JQf_oSGY8q4,742,162
v_5_UEjPqtnE0,140,189
v_zE1l4avJZaU,554,53
v_cufmgoo7E_k,185,113
v_96HJ_LqNdkg,624,31
v_xW1M8k9A-gk,788,56
v_U-kPlTqXc_M,34,32
v_RKsto2FmBzM,368,74
v_xkKjgwIPEuM,535,14
v_WD40PRo1quM,603,70
v_ap2XL5wma4c,375,199
v_xT6ejzSmftg,643,128
v_qwdavExYM_Y,671,182
v_MkouTZhtvEI,178,91
v_MSiXlMKPGKs,729,122
v_FayB7ZswnAw,35,93
v_y8OQkNk8WpY,399,122
v_548xC74c6MQ,52,144
v_XLspZ5bof7o,633,110
v_daSrmaPxaZA,284,31
v_EeUkryzfwYk,521,124
v_gvhjtFg8A-c,389,182
v_iVGGeRlJekQ,383,53
v_P4dx0xrr6fM,60,13
v_ZDlw4L7oNfs,382,148
v_S9KUHyvFuGc,122,113
v_hOcP06xuKFg,115,179
v_Jbl0E75cx8o,478,72
v_qbDQNRf-EUI,265,49
v_bULPHJydFTQ,332,76
v_GKK32IWDlSE,366,24
v_qZvP5BvVbcg,849,180
v_IvkpOoeCM3A,589,162
v_jcX2QAiqP9U,96,133
v_qAXE_vqt56g,94,172
v_-gZjpAPEhR4,508,173
v_fvUQQF5S4Dg,401,138
v_Xr8zB1aIBzg,594,79
v_-DphPPTybSY,493,162
v_X3Nr9Gj6JR0,394,56
v_b5SYTLjp6HI,445,6
v_r5cjo7N6IEY,119,191
v_czh5nNO_Eow,804,73
v_CV9n0jgThLY,216,131
v_lrM8LSnXmSw,282,79
v_QKIkAfzncFc,205,159
v_E9hFBWDR12A,483,69
v_TqO-bmGQGiY,406,75
v_vEiQlqCy-rI,397,133
v__7AyUgKv3kU,267,108
v_jTChoOFb05w,690,105
v_g_65rfEiXPY,584,36
v_-06dWmCzbxY,121,171
v_ZN7C8n_6uH8,412,133
v_InHt3sukfeg,545,154
v_H6g8SsxL8RU,206,40
v_35Xzs3Bz1hQ,284,0
v_EfJO4zg7bYE,857,43
v_z0vMpInrDqM,27,165
v_hY73M6hJqgU,741,103
v_8zfA20hcc0o,406,133
v_Ru18FF0tcuA,263,115
v_f6NpnKJZJE0,442,129
v_9eJgsiS3xH8,326,85
v_jNGa0jPAMjI,229,59
v_BSl22Hx2WGM,610,34
v_zrXTMcKFa5E,739,132
v_3tRTl23mhVQ,250,24
v_iEqyqzKSEZ4,888,175
v_bXEG4X7pRds,484,135
v_tvzl11XL01k,249,53
v_yW76UI8lnNc,291,179
v_anO5Xhewrsw,180,160
v_6LADh__9LUI,243,136
v_eoOzE3cpqVg,386,35
v_uRcVktMzlUc,697,106
v_Vvco5y9PUFM,52,164
v_x2FfKHiN_3s,419,142
v_wlO7PcigY-s,236,39
v_R2cL7miVEwA,731,14
v_erevt6avST0,350,35
v_nfBBazBLQFk,775,144
v_d8u6MM00_ig,427,6
v_voaGOm-rl9Y,192,55
v_MinmayCk2Nk,143,23
v_FXl3qRRs9jw,359,112
v_4S09Z8HRtdo,654,153
v_zgdT41KjjrE,884,51
v_JZ9mgVXPD-I,235,160
v_W5WfWmISKrk,583,185
v__ao0UwSJHWA,1667,145
v_m210FwMsnTQ,360,54
v_9qJbSz-eCq0,326,138
v_bVMxBXeYMr0,651,60
v_-C1nnsyw7R0,999,7
v_3Rc2pPAQ-Cs,482,159
v_5BuDj1xkpiI,473,22
v_vB2qMaP_JaI,814,110
v_IFgEjS97Pmw,312,129
v_x--RoqrwiLI,411,76
v_3VzXH3o88mw,403,56
v_z31xpHUGgO0,424,99
v_K1z2fiB9pUM,755,87
v_YddPa1ujWuk,525,53
v_76RoR_LbIzQ,299,110
v_wtQQ5I0QRuw,672,66
v_BetFWvm92nM,622,134
v_Z3NtsxP6w-g,681,3
v_r-xtiGmrKxA,661,2
v_D18b2IZpxk0,356,114
v_DqT3NrqisLk,602,31
v_eypKc4FyZ2s,617,121
v_UOswYEzeJ-M,318,44
v_ZWlh8sQE2Z4,235,145
v_9E-FFtZl9qM,363,176
v_hs81dVKvvdw,432,57
v_Yg6jFRYIyXw,316,55
v_aV5DMcsNMmk,104,0
v_D5vmWDHQ86I,521,133
v_HmqRZ4HPu1U,121,123
v_NV2scxevYKk,780,115
v_ZmoSxXei954,788,93
v_JTFEzdAw1L4,165,106
v_ESsUwNlkJoo,214,25
v_uaGy1W-EYWU,283,140
v_kXfYuIx31Bo,633,147
v_lHVn-5OwXMw,574,8
v_BCsfauy69xM,155,117
v_LjfF72Hwpyg,892,182
v_m6w3Skrc89s,103,145
v_4U13LEMIdi4,43,22
v_DLFerdBxdxQ,450,16
v_7aydawW3AfE,69,5
v_L-A8RECKhtQ,442,123
v_CXM1sXEMSWI,298,32
v_oAyygdg493M,400,186
v_DzdNjXensv0,511,77
v_VFVAkH9zPIM,767,125
v_I6gc2AjcYOY,81,80
v_qVgsPJeQYMY,481,128
v_soHEsBIljbI,49,31
v_LWJzkihZUWA,155,5
v_qAMf2UUH1xI,540,177
v_HfpCQGe9eA0,152,181
v_RsHk6sq_9IY,431,133
v_W6y6Vmk5edg,338,54
v_Is0_Qv6NLm0,745,100
v_TM_5fb15eXQ,269,197
v_c7SweMMGQE8,432,15
v_eqWQOAjF4-k,87,193
v_yZLwR5EJ7Wc,85,33
v_li16LYa7us8,789,78
v_rHMMgJBUWh8,80,76
v_gQLH5G88ClE,662,124
v_W-poAYW1pb0,504,176
v_VFKUKX9ToNI,41,81
v_fYQTAuBS7zw,234,190
v_P2HtcvFg3z8,345,24
v_Wq-eDa62BcI,478,90
v_rYrO0KnZ7F0,536,117
v_mHWQrZW6-0M,463,115
v_e34P8tr-Mi4,238,156
v_t6vWMTMooDc,664,185
v_xv6h1JNMX8g,579,125
v_aa-bFJZmcko,677,49
v_iKuBIzUHxYc,479,133
v_sx5Q-JsaAAs,511,26
v_Tb875ldI6AY,579,67
v_17ytsjuUCRA,128,12
v_OKTxSQMS560,776,135
v_jCw0kBph-v4,560,137
v_c7fu7RcM2iE,670,7
v_metrvLaYO1w,82,17
v_L4ZhAK04yjg,478,70
v_iF9jetQ7OTE,256,59
v_NiQaDgj8Z10,498,140
v_YUN8d87DNNY,548,15
v_IJER0EpbxW4,94,176
v_2bkQz8BcKZ4,441,104
v_yyvc2OSPx1Y,678,72
v_jIb_BfiRsQ4,526,151
v_dUvZ6-IVo34,298,38
v_sra0ywgWITo,559,100
v_VbP9fOp-Umg,715,104
v_cTbkhIaj_Xc,539,95
v_5E42nKwv1xY,701,27
v_JavaLreBqtI,341,90
v_QrKWO2uNNJ0,726,90
v_xUDwlT5fw_o,280,88
v_MiTTWddOuaM,311,189
v_QY-2lN9zwho,525,37
v_X_9NiZmR2tQ,83,99
v_-kAlrG4jS9M,547,112
v_dY2iZq5T0zo,487,4
v_ERVK6vQbor4,613,2
v_LihSTWbJZJo,433,108
v_qRuPuzY6yiE,313,192
v_uuH0ieCzqkM,112,175
v_XqW8wjFpGRU,279,70
v_-fuvIQpA-QQ,740,150
v_KkpQ347Ceak,192,16
v_8SMXK2uOvk0,158,40
v_aCSG6pfivy4,600,103
v_I9HV59QQkNw,22,32
v_crxqFzslD0Y,675,18
v_p2n_FtzA1gk,326,66
v_UbVTGLlR0L8,1361,167
v_YamDoDK71Ds,792,89
v_hGUUlFxygmw,859,47
v_oxcUr-Nlldo,600,52
v__-M4xNBhSEI,10,46
v_XbvlEwmvLko,269,113
v_d-cxJQcmBzA,212,45
v_zSWuVb-aYAA,614,125
v_MPolPBO-K-Y,531,92
v_tL90IPP3hbA,276,184
v_iiQ6t0p9lik,840,181
v_8OSnT8UvJkU,605,68
v_56m7PcBuUFc,63,188
v_cjS2B52jBbU,233,190
v_35DlDj_hzvg,18,10
v_9u-wH-UBuRc,268,100
v_BfTjydFBQJU,338,79
v_bdKB3QYNFbc,868,102
v_qtfFFPKya3Y,785,8
v_2vixXUJiNhk,834,177
v_5-SbGVTPM1c,671,64
v_cmzEDurFcwI,372,189
v_H2-rEH9TXR4,36,190
v_dtT0BzjTStw,331,44
v_0ys4fnsu9Jc,240,46
v_17zMW3rzlR4,310,197
v_3GgQdXjJfEU,25,24
v_XnBUb3qoFQM,588,187
v_pZ8QqpYu-H8,585,65
v_2YE_8XDuDBI,445,160
v_ZsqjU0X3mxY,858,68
v_sUrqd6Qn8Qw,131,194
v_S7ktlGGweeA,380,27
v_WsXxnCQ_MIc,800,107
v_KeTYxQkYfQw,637,20
v_epZjMuRRXLo,483,175
v_IHPb-JPIhg8,178,23
v_yPpKYckLbdI,574,96
v_YynqCEoHKCk,1182,89
v_jG1kgKJkf8c,716,160
v_MSfIKwQhLFk,387,187
v_jCyrQzXK4eI,197,153
v_y80Jbcb5GWA,211,188
v_LOhacn4jdT4,320,10
v_cP2LVnGxiww,837,117
v_K1_g97xCqKg,371,118
v_ATBbNtNlBnY,585,178
v_NE6SEdnVUh4,285,38
v_GySHt3Z6Lt4,566,40
v_TrtuuE1K8pk,257,156
v_8ZjUZbykp4U,576,160
v_k_z03d9w_Mk,92,70
v_GehJuCIJ7AI,423,125
v_LSkcoamI3gw,502,55
v__bSRAXNa5PY,300,6
v_Q159fj3M9NM,517,96
v_3HEJb83Wm_I,325,119
v_yVQBdK8VQ_I,565,134
v_Qzewn-dGdOI,144,112
v_TEaugXCX1m4,561,186
v_OKhVHhchsyI,740,111
v_fxqzU9KGOsQ,178,46
v_JgHQCKz_DRc,310,68
v_ivmBrbO32Qo,252,152
v_q23IYtwNOkE,228,134
v_JNuVGc8mn54,293,92
v_EPCb-f6yQxA,240,33
v_kQoGS3YjBXk,416,101
v_I2Ctmi7C56k,181,168
v_uaIu2yDmhNU,135,42
v_fJyxb59mA-A,204,33
v_aT-0XxCqV5E,174,7
v_BMa9v2uZBp8,723,183
v_GnbyHdd-BjQ,797,183
v_S6t9Lq1xKJk,113,151
v_dpU5CcFqAPU,365,192
v_1xcFq3SkTKk,547,79
v_e1TfVkNgitY,251,11
v_Mg3_BN9t9JY,415,4
v_HqpflYNEI7o,256,117
v_q1e275n6R3c,667,117
v_zcvbHJ1BZ9s,289,166
v_WGpz-hV-Ejw,232,175
v_QlCA9f1WD84,114,156
v_ZKSORB5ygRM,631,186
v__wHyOKf_fhc,649,70
v_gXVjjjvjVf4,850,73
v_-x1twrM_ABM,652,147
v_RzlX3Ai9AH4,744,154
v_MysxDDxgHNo,50,122
v_wM7FmqEj4PY,73,9
v_PI_A4uJ_fsI,725,129
v_yjOriMHCSdw,461,53
v_0SmA1cGocz4,640,107
v_7iuU-zsauOY,537,177
v_-JhWjGDPHMY,557,174
v_dHBhJ7MRxPQ,125,50
v_j_tKuqWYV-A,516,81
v_MM5mreexkI8,231,45
v_cYMweZa5J1I,883,87
v_YizcSEo0bTo,226,170
v_Skz2tom_Ag0,24,99
v_Z4KErmUO3gw,630,112
v_6GIWY4-491k,760,142
v_NnW_1eQV9GU,435,112
v_UG82vrvkYFk,125,126
v_A_Rh4tMM2xY,656,188
v_T49ZxNX1DFM,217,4
v_mnv-Qz4QDfU,343,189
v_KJQi_5e72lM,813,197
v_csxC5H5uDb4,145,137
v_bPkk-z5n8MY,233,104
v_dSsMVoPLQOk,377,135
v_doAvtD_jgiY,140,104
v_ilX9ntIzaoQ,120,182
v_0fNBm46reNg,332,184
v_hR1HPLOmR1I,163,139
v_UZ9D6DhrmDI,121,163
v_zL_WLS1gPNw,337,154
v_sYJgYpQknw0,486,26
v_8im-T1bsyHs,332,24
v_j5D5FR6Xtps,114,28
v_Y_sVqGm8AyU,729,72
v_I62kL8H81XA,287,150
v_vOI3hJ45lag,218,98
v_ad5QOYLt_cI,438,29
v_C26UfwZbHE0,312,134
v_W-pFUV2O1l0,560,68
v_lSbbzsOjwno,205,12
v_c2-6_i1yV5E,638,19
v_g2Dv154zmMU,334,141
v_vwaQwo_5X-k,953,83
v_60CCYfec2vQ,190,174
v_VVyE6rVJEuI,541,1
v_uz4Tb2RG1tY,562,178
v_ynxngsa-IHU,773,68
v_2RxbcK90TeA,78,115
v_vFRSso8WQfY,636,150
v_gYvYh9aMohY,752,175
v_SLfZUqfyfjs,591,169
v_9PvtW0Uvnl0,191,176
v_yhWPzE-kmk4,167,103
v_IrTqW6Qn8mI,140,108
v_W8eqlIPRWCk,371,14
v_UpmzSgLLj-s,505,101
v_JRr3BruqS2Y,694,173
v_PnY3FT_QqWo,779,51
v_GEHPJEgMm_I,148,39
v_nQgmUkyblgc,147,71
v_BUmS918SyLA,165,104
v_KxY2z_xDsO8,127,179
v_DaDHatB3RbM,172,115
v_QjFioni0uCM,435,107
v_m_ST2LDe5lA,62,177
v_0jBwj0bfZ3Y,106,95
v_5N-PfYLyCpI,633,116
v_g-KEU43sCt4,837,116
v_fJ45W32t6h0,453,182
v_y20J3BbydOk,527,150
v_QLJAQBUisuQ,456,42
v_LKeQMeUZFso,145,45
v_ShiBZnuxlmc,423,54
v_0RZ5_8VD4vc,148,174
v_5g70tfGYWDk,266,39
v_Rh2UGc42X0M,621,182
v_hQl2eeYX3IY,142,108
v_O8tsM_ilGx4,223,113
v__9h6NBOPTy8,330,88
v_CTmXCO7ha-Y,697,92
v_ZZImcxqa1_w,90,76
v_Ne8UzAInivM,448,177
v_AuS32BoK0Bg,798,180
v_kHSCvFav1p4,256,99
v_yCqe0J1xgyc,621,62
v_jqEpQ-cRGFk,357,28
v_Fh1LR3xB3zQ,627,178
v_FjMeS0FCvas,171,32
v_2w7Fxoeo_Qk,149,109
v_HMc2QoiQcoA,637,67
v_V1ntLwOfkyE,208,23
v_jx7_0MRlScw,188,170
v_y1CzJvvItrM,281,156
v_uFtP9Z_K87U,484,177
v_FCFSLuCZKj4,393,36
v_pmix_U52VWk,230,38
v_XZCmkuDKltY,89,163
v_iH659QSrcDc,71,131
v_L0jbYqV9Zaw,561,35
v_MxYa4WTV8Zs,711,124
v_uDqnGmLJyao,226,137
v_SvMIG1JlcMk,507,89
v_N8otQdjR96s,569,160
v_2WKy0FvMtCM,718,149
v_PIGH5p2iMoI,598,141
v_PQBeNLSdugw,299,17
v_LdAT5MEBkuQ,446,196
v_rVRNX-fClE4,310,77
v_GBdj6erXjDM,86,138
v_Xi68dag0iGo,534,33
v_XzNMQl0EdEo,524,83
v_hS4L3PMfYqA,416,83
v_3jb0w48ACkU,61,40
v_aH7puGPu39Y,710,183
v_HjVQNiy4uuw,86,171
v_hi07Rdf1r4Y,199,68
v_6GYdu5G61g8,379,167
v_WdC6dVbfTvs,547,72
v_M6yAoJJQvGY,339,127
v_UCmycSotoy4,141,94
v_YfouQ4TJhmQ,207,15
v_OTMkyaTCpqM,211,162
v_hBT_SN8IGsQ,454,141
v_goH-zdx5urM,83,127
v_kpE3q-Hmd7A,318,79
v_M-IRMq2DmY0,45,66
v_fljxcvQe_Mo,314,131
v_p0-BGit7WAo,208,78
v_uYqNIBbz4_Q,86,21
v_nVN1rP8H688,742,183
v_5I5xXW25OXs,87,172
v_k6pU9VaFsZ8,356,164
v_-IkL9Kq9zfQ,128,115
v_tr8JRPrfAN0,503,45
v_SKbjRXF35Wk,643,3
v_n96adnrNnno,451,61
v_f0hh9bwVfV0,637,177
v_Zso0ZBs2y6E,674,137
v_msGQHfIRLhE,314,17
v_-tvhSol-wTs,470,63
v_8-muYZwFf9c,740,84
v_AQSiBbhLBhs,835,28
v_5YVN5d8DkSk,429,106
v_RgeVltfPDXQ,763,139
v_a7oaRcmRZ5k,385,195
v_rAL6jEy54Tk,118,190
v_nsDyItaRUXI,308,146
v_wv2baWJtSoc,127,194
v_44M2Ov9JzUE,207,157
v_P14X14uarj0,259,44
v_OLRDf3vO8lw,148,111
v_8SCg3toperM,329,141
v_waF8oGaQqvI,504,57
v_kH8o0M69KGc,120,10
v_inbkDgHuRrY,382,174
v_5Fq-ln3yC38,397,43
v_LYOQ0gVySxE,183,0
v_e5rZPT7BJas,124,31
v_1bcm3LHTI_w,403,159
v_jGLJuL49zYE,267,83
v_Bg9hw5K-m6Q,220,28
v_p9iE8iemCMs,503,38
v_j7rvKBvvvRg,612,71
v_14dA-qLmNZo,202,85
v_DjY-7jEpxZ0,88,139
v_YxUNzzrgJnI,631,41
v_q5thIuCSTkk,275,180
v_ufxyjYMKe7c,469,172
v_sjpWwjzCbrw,503,50
v_3X2CY79a0X8,152,123
v_aJsDVKt5Igs,78,95
v_eW5W8dVB_I4,455,44
v_FKphYO14qhw,719,162
v_rlH9RkelqHk,66,166
v_-HHybw--2XA,421,125
v_zBtmE0BAjGE,202,119
v_ZbAfEWdGBzQ,46,126
v_LublNVXGH5I,812,36
v_1d6FGbM4FRM,393,147
v_QE80ROTC_fI,454,125
v_jsqD1NB63hk,278,187
v_TcGhRsPTTRE,455,116
v_zBmVL3I3nFU,385,110
v_jGoW5WVAtX4,726,106
v_WE9Md637nbc,306,31
v__zkcTAj5Z8Q,285,187
v_I5QbY8vlR54,189,186
v_8qODQbBVsus,524,16
v_2-xPjKzp-Kk,826,158
v_NeUIHk1uCgA,372,54
v_KPfKLVV-HCQ,421,79
v_m7vcstRI23E,495,103
v_C0OxaqCr_wk,94,67
v_h4phcAYe0aE,109,168
v_9Hw3xvJJTy0,141,126
v__AuJBnTClQ8,447,60
v_A9uBPwP7DQc,601,38
v_Y3j1uDKRpPU,47,77
v_moxpALb09zU,629,66
v_8qIl-0XOguM,1597,182
v_pXeVR0bf4Pk,618,167
v_zMrUSfQ_mzo,39,163
v_FOlMVTmAeaQ,484,48
v_iFTYM1Ez5ZM,489,42
v_1GzrcmQ5Pcc,479,46
v_wibcfckhRyU,208,192
v_14AnvDNV5BI,82,194
v_NmmFlMtvE68,232,135
v_xmag8UI8iws,389,108
v_9zm9jW7_ANc,655,16
v_AtHnNOkaoUk,856,198
v_7wyt_-SoudU,412,198
v_1RQOgX36Z2E,681,118
v_cQ3pZhIBPHI,166,145
v_LB2P_KH0W2I,36,71
v_b2YyPJ02NNQ,833,164
v_RINsqxGLQdQ,539,84
v_DKnvOGEDUyQ,666,189
v_IJV7CwRhFvw,629,93
v_TexMXN2yegk,427,117
v_ghFOHoBiyD8,669,109
v_5Z-78AmLjFo,355,198
v_ooadlJjyibo,224,54
v_xpoIzpip_TQ,296,27
v_YmGXXV6ztUo,830,91
v_jUPbimyUndA,60,138
v_VuGLqAda2hE,219,25
v_BZQb9uWULOc,504,106
v_idACyRv-Sqk,131,181
v_h7cetqsBVn0,870,114
v_uug0bhnLgHs,690,150
v_kkXSGwesZ0U,670,41
v_Bvry1S-bYXU,591,54
v_P7kSJ8SRNHQ,151,188
v_OzjjQ4SZ8PY,460,177
v_mW9iDH07j40,396,9
v_DvtfiPvPhZ8,337,3
v_3w5xIOwFUXU,663,32
v_GKhuh6bha6U,587,116
v_LqBp5qgcwLY,407,137
v_bNR0MmJ9d8I,569,101
v_I_6Ok72DnJA,191,137
v_JK1Wn9sORbs,255,74
v_p8C7govzEPw,488,135
v_ni6VySdH0XY,258,178
v_mb5CLhyHMvU,1019,180
v_l8NepxsCh34,180,86
v_ExcXXMZYGs0,701,167
v_Wg0xG-eRTho,596,66
v_hV9sBYo342M,110,64
v_wNwwiK6znIE,143,197
v_bH7ORYDcI7A,593,125
v_E2KlBkQJyzU,616,161
v_4-Xe_9Ywvd8,641,34
v_0gA_3BAxtVM,657,102
v_0zXTrkgUj0U,211,45
v_BERvPz1e_AU,416,13
v_---9CpRcKoU,51,32
v_LHjmL7Pg_80,690,133
v_HPv-d6qybdE,802,19
v_rZMiqPMOpzA,407,98
v_pHU2Ie4VQBg,790,89
v_GvRPOGpObyU,233,88
v_RK1L77bNTxg,712,122
v_izdf6Fm48Tc,851,31
v_OoyoTLkSOuY,281,66
v_ILwwD00q1ZY,137,154
v_JQ3mObvro1s,471,31
v_-AUKiMfqga4,740,151
v_IFmtu3Sd7iI,426,177
v_tHFF0OaIHoE,50,66
v_jalqZE5ekho,355,111
v_x1Z_3-X49HY,342,120
v_tJcbG_HGZE8,667,137
v_9FJwDxnlW7Y,139,55
v_lPYV3qFuXOI,453,49
v_Gz0UlnBx6JU,737,159
v_VmwvfQDR4YQ,720,116
v_M-PQajs86Bo,181,188
v_kcMJk5dg-Wc,26,94
v_pHZogKGkc9o,154,95
v_meAHw06Mh-Y,440,147
v_WWyGnNfcj8Q,694,149
v_2KYGAq5qQCI,238,156
v_4x7HYKV8zkY,346,96
v_1D7iddqIIhM,46,59
v_8uP35-qttBo,619,91
v_UfrztSg9gf0,442,125
v_BvACPvbUq1k,107,55
v_IOmzDJjVUoQ,64,193
v_hxluAHro9bQ,565,140
v_YkqO2oi9SIk,313,81
v_XsCND4lDiqA,577,106
v_U2td95KJU7Y,389,81
v_iKnRiVXMMGg,325,90
v_3MqnXsnEAkM,578,6
v_It2fslENHXs,173,19
v_xa-zOtV3uPU,159,158
v_aCJHnvM0Mkc,63,152
v_WmabLngcvas,473,114
v_f4s1ngeK5P4,116,121
v_aDhbXceBwHw,224,185
v_u0SpXGr_elM,732,29
v_niHEMszTMBU,376,40
v_QbhMOqg9Tmg,848,66
v_nK7XMj4gYJs,169,11
v_xZdCmghMcvU,532,16
v_DRI64Xoxy5w,222,139
v_Hs1fGDcU6Js,676,127
v_lIb8_YksZyg,1597,183
v_pmPEfkb8roQ,114,153
v_8HhihBmSS9s,449,95
v_jqW7r60gOzE,47,139
v_trV2ycq9rkU,18,131
v_16T82DHJClA,368,100
v_O_bDLIcx5k0,454,73
v_mNTO-xnsaTc,114,167
v_Lfh5p8ReOYo,557,45
v_gXKGS1N3zuM,451,89
v_MsBqlgdzeag,166,21
v_qVy_WDpLHRM,661,45
v_MLfEz9HPElE,27,86
v_NbIxjYWSURI,865,64
v_JNSaWuU8ky4,515,115
v_GHOCVoZsFHE,362,97
v_dAP7xalPRHo,173,80
v_CF6Q5ojrAJo,47,21
v_WC3GCmEqCBc,395,16
v_uv7COBs24D8,573,44
v_h0R04AFnor4,165,66
v_x4iCAIPRDVQ,71,194
v_vbyMT7bdUX4,404,53
v_olFThb2_GHM,662,13
v_I71OenniCZI,167,179
v_OOcsprnRCQQ,686,177
v_4BofYu8Soz8,28,30
v_blSOfdlqJtY,418,46
v_obt6wudzHxY,455,110
v_ejzgfj6QKB8,267,141
v_6YtaXJJKUKM,174,189
v_D4zZErqkD6A,504,104
v_DLlooZTLPdI,1295,140
v_rABAqfLcssA,94,84
v_BC0cgv8YgTg,225,17
v_5sUctxaAFrw,223,174
v_nwpz-KGn46A,264,25
v_7edBQl3VD1o,769,180
v_fZzswQaICfM,596,86
v_2b_hjshny54,618,187
v_-t_Zhm1b0FI,521,159
v_PFYk8lhE7-0,121,156
v_DEmArEKL8gc,581,34
v__DiTdY1Mtj4,546,179
v_8JKK6JayDeA,825,6
v_BtGrWzfvmP0,458,165
v_8H3Wy96BwHM,340,102
v_NEKcJ0whvkg,430,141
v_r3lN8kgtgw4,749,167
v_mX3gbTBdbKY,684,35
v_EqhnCfb5vEc,695,89
v_Krh4m6nxZWE,32,181
v_qCtoh8hxjOA,94,132
v_yST1TsQ6mgY,686,114
v_OxPzQ4yqfwg,192,131
v_gjyT6Rt985k,836,3
v_X0IXZMr95TM,367,88
v_8GeLWWLIar4,295,83
v_poI4vU4k1sY,1442,162
v_t_D9MYkEPEo,568,3
v_CDWHstJThJA,806,91
v_QWXzDdMjZOw,567,20
v_2OPk79DNQdM,446,28
v_qnDHR-jYWf0,45,30
v_yKdvz5dgro4,31,71
v_aRdqcOaBvjk,499,35
v_wlx5YuEHsO8,616,189
v_xeFS0RuvVGA,293,30
